,date,Energy_Consumption,LaRP,LeRP,LaPF,LePF,Duty,Emissions_Air_Quality_Metric,Date
67,1/4/2018 17:15,130.68,43.88,0,94.77,100,Major,496,1/4/2018
68,1/4/2018 17:29,122.1,51.43,0,92.15,100,Major,496,1/4/2018
69,1/4/2018 17:45,43.13,1.95,3.46,99.9,99.67,Major,232,1/4/2018
70,1/4/2018 18:00,65.37,7.1,2.14,99.44,99.96,Major,298,1/4/2018
71,1/4/2018 18:14,39.66,16.24,0.53,92.57,99.99,Major,232,1/4/2018
72,1/4/2018 18:45,46.41,15.25,0,94.99,100,Major,232,1/4/2018
73,1/4/2018 18:59,67.13,28.54,0,92.01,100,Major,298,1/4/2018
74,1/4/2018 19:15,53.33,18.01,0,94.77,100,Major,232,1/4/2018
75,1/4/2018 19:30,52.76,16.31,0,95.54,100,Major,232,1/4/2018
76,1/4/2018 19:44,69.88,38.89,0,87.36,100,Major,298,1/4/2018
77,1/4/2018 20:00,51.16,17.95,0,94.38,100,Major,232,1/4/2018
78,1/4/2018 20:15,64.54,28.57,0,91.45,100,Average,298,1/4/2018
79,1/4/2018 20:29,69.26,39.91,0,86.65,100,Average,298,1/4/2018
80,1/4/2018 21:14,8.34,0,24.09,100,32.51,Average,99,1/4/2018
81,1/4/2018 21:45,5.25,0,25.79,100,19.98,Average,108,1/4/2018
82,1/4/2018 21:59,5.11,0,25.84,100,19.55,Average,107,1/4/2018
83,1/4/2018 22:15,5.08,2.16,14.64,91.91,32.52,Major,96,1/4/2018
84,1/4/2018 22:30,4.83,6.38,0,60.35,100,Major,106,1/4/2018
85,1/4/2018 22:44,4.71,6.34,0,59.98,100,Major,104,1/4/2018
86,1/4/2018 23:00,4.74,6.03,0,62.33,100,Major,95,1/4/2018
87,1/4/2018 23:15,4.57,5.16,0,66.73,100,Low,97,1/4/2018
88,1/4/2018 23:29,4.58,4.8,0,69.58,100,Low,91,1/4/2018
89,1/4/2018 23:45,4.56,5.03,0,67.5,100,Low,106,1/4/2018
90,1/4/2018 0:00,4.6,5.04,0,67.74,100,Low,98,1/4/2018
0,1/5/2018 0:14,4.68,5.15,0,67.58,100,Low,103,1/5/2018
1,1/5/2018 0:30,4.62,5.23,0,66.75,100,Low,91,1/5/2018
3,1/5/2018 0:59,4.76,5.57,0,64.6,100,Low,104,1/5/2018
4,1/5/2018 1:15,4.64,5.36,0,65.79,100,Low,97,1/5/2018
5,1/5/2018 1:30,4.66,5.33,0,65.97,100,Low,100,1/5/2018
6,1/5/2018 1:44,4.67,4.87,0,68.8,100,Low,104,1/5/2018
7,1/5/2018 2:00,4.62,4.7,0,70.2,100,Low,91,1/5/2018
8,1/5/2018 2:15,4.63,5,0,68.02,100,Low,98,1/5/2018
9,1/5/2018 2:29,4.69,4.98,0,68.23,100,Low,101,1/5/2018
10,1/5/2018 2:45,4.66,5.22,0,66.74,100,Low,100,1/5/2018
11,1/5/2018 3:00,4.65,5.03,0,67.73,100,Low,100,1/5/2018
12,1/5/2018 3:14,4.66,5.08,0,67.21,100,Low,91,1/5/2018
13,1/5/2018 3:30,4.69,5.05,0,68.04,100,Low,99,1/5/2018
14,1/5/2018 3:45,4.62,4.99,0,67.78,100,Low,95,1/5/2018
15,1/5/2018 3:59,4.76,5,0,68.65,100,Low,108,1/5/2018
16,1/5/2018 4:15,4.59,4.67,0,70.18,100,Low,100,1/5/2018
17,1/5/2018 4:30,4.66,4.71,0,69.86,100,Low,101,1/5/2018
18,1/5/2018 4:44,4.55,4.87,0,68.82,100,Low,108,1/5/2018
19,1/5/2018 5:00,4.65,4.81,0,69.12,100,Low,93,1/5/2018
20,1/5/2018 5:15,4.63,4.96,0,68.55,100,Low,109,1/5/2018
21,1/5/2018 5:29,4.59,4.93,0,68.54,100,Low,99,1/5/2018
22,1/5/2018 5:45,4.62,4.79,0,69.02,100,Low,107,1/5/2018
23,1/5/2018 6:00,4.69,4.92,0,68.54,100,Low,101,1/5/2018
24,1/5/2018 6:14,4.55,4.79,0,69.34,100,Low,98,1/5/2018
25,1/5/2018 6:30,4.66,4.83,0,69.37,100,Low,98,1/5/2018
26,1/5/2018 6:45,4.66,4.7,0,69.87,100,Low,100,1/5/2018
27,1/5/2018 6:59,4.66,4.89,0,68.51,100,Low,105,1/5/2018
28,1/5/2018 7:15,4.55,5.1,0,66.87,100,Low,98,1/5/2018
29,1/5/2018 7:44,6.91,5.18,0,80.3,100,Low,102,1/5/2018
30,1/5/2018 8:15,72.1,45.22,0,84.73,100,Low,298,1/5/2018
31,1/5/2018 8:29,117.57,66.55,0,87.02,100,Low,430,1/5/2018
32,1/5/2018 8:45,98.64,62.35,0,84.56,100,Low,430,1/5/2018
33,1/5/2018 9:00,136.44,59.44,0,91.69,100,Low,496,1/5/2018
34,1/5/2018 9:14,120.76,36.46,0,95.74,100,Average,496,1/5/2018
35,1/5/2018 9:45,114.63,39.03,0,94.69,100,Average,430,1/5/2018
36,1/5/2018 9:59,132.09,45.47,0,94.56,100,Average,496,1/5/2018
37,1/5/2018 10:15,77.01,26.34,0,94.62,100,Major,364,1/5/2018
38,1/5/2018 10:30,128.51,45.4,0,94.29,100,Major,496,1/5/2018
39,1/5/2018 10:44,132.5,46.04,0,94.46,100,Major,496,1/5/2018
40,1/5/2018 11:00,114.27,43.8,0,93.39,100,Major,430,1/5/2018
41,1/5/2018 11:15,129.92,63.86,0,89.73,100,Major,496,1/5/2018
42,1/5/2018 11:29,120.29,66,0,87.68,100,Major,496,1/5/2018
43,1/5/2018 12:00,97.84,42.19,0,91.84,100,Major,364,1/5/2018
44,1/5/2018 12:14,8.9,0.71,20.19,99.66,40.18,Average,93,1/5/2018
45,1/5/2018 12:30,7.98,0,26.33,100,28.83,Average,100,1/5/2018
46,1/5/2018 12:45,8.29,0,25.74,100,30.76,Average,104,1/5/2018
47,1/5/2018 12:59,8.18,0,25.82,100,30.33,Average,94,1/5/2018
48,1/5/2018 13:15,50.1,10.11,7.61,98.01,98.87,Average,232,1/5/2018
49,1/5/2018 13:30,124.59,41.84,0,94.8,100,Average,496,1/5/2018
50,1/5/2018 13:44,114,36.42,0,95.25,100,Average,430,1/5/2018
51,1/5/2018 14:00,69.77,19.38,0,96.36,100,Average,298,1/5/2018
52,1/5/2018 14:15,72.52,29.76,0,92.53,100,Average,298,1/5/2018
53,1/5/2018 14:29,87.03,36.66,0,92.18,100,Average,364,1/5/2018
54,1/5/2018 14:45,132.27,59.05,0,91.3,100,Average,496,1/5/2018
55,1/5/2018 15:00,81.68,28.75,0,94.34,100,Average,364,1/5/2018
56,1/5/2018 15:14,96.85,36.92,0,93.44,100,Average,364,1/5/2018
57,1/5/2018 15:30,129.9,56.53,0,91.69,100,Average,496,1/5/2018
58,1/5/2018 15:45,92.9,38.09,0,92.54,100,Average,364,1/5/2018
59,1/5/2018 15:59,146.29,66.93,0,90.93,100,Average,562,1/5/2018
60,1/5/2018 16:15,98.54,39.02,0,92.96,100,Average,430,1/5/2018
61,1/5/2018 16:30,129.67,60.63,0,90.6,100,Average,496,1/5/2018
62,1/5/2018 16:44,121.03,44.92,0,93.76,100,Average,496,1/5/2018
63,1/5/2018 17:00,69.78,27.78,0,92.91,100,Average,298,1/5/2018
64,1/5/2018 17:15,145.67,66.36,0,91,100,Major,562,1/5/2018
65,1/5/2018 17:29,117.71,51.97,0,91.47,100,Major,430,1/5/2018
66,1/5/2018 17:45,41.54,1.79,6.97,99.9,98.63,Major,232,1/5/2018
67,1/5/2018 18:00,75.12,13.5,3.55,98.42,99.91,Major,298,1/5/2018
68,1/5/2018 18:14,43.36,18.9,0.63,91.68,100,Major,232,1/5/2018
69,1/5/2018 18:30,68.6,45.68,0,83.22,100,Major,298,1/5/2018
70,1/5/2018 18:45,59.74,24.63,0,92.46,100,Major,298,1/5/2018
71,1/5/2018 19:15,66.95,27.72,0,92.4,100,Major,298,1/5/2018
72,1/5/2018 19:30,57.26,20.9,0,93.94,100,Major,298,1/5/2018
73,1/5/2018 19:44,55.55,19.67,0,94.27,100,Major,298,1/5/2018
74,1/5/2018 20:00,51.81,16.34,0,95.37,100,Major,232,1/5/2018
75,1/5/2018 20:15,44.16,4.19,0.04,99.58,100,Average,232,1/5/2018
76,1/5/2018 20:29,55.11,11.54,0.07,97.89,100,Average,298,1/5/2018
77,1/5/2018 20:45,38.06,1.41,4.45,99.93,99.32,Average,232,1/5/2018
78,1/5/2018 21:00,19.44,0,17.63,100,74.19,Average,166,1/5/2018
79,1/5/2018 21:14,9.35,0,24.04,100,36.13,Average,104,1/5/2018
80,1/5/2018 21:30,4.61,0,26.67,100,17.02,Average,106,1/5/2018
81,1/5/2018 21:45,4.6,0,26.64,100,16.79,Average,107,1/5/2018
82,1/5/2018 21:59,4.54,0,26.6,100,16.81,Average,101,1/5/2018
83,1/5/2018 22:15,4.3,1.43,15.2,94.79,27.13,Major,102,1/5/2018
84,1/5/2018 22:30,4.17,4.33,0,68.82,100,Major,102,1/5/2018
85,1/5/2018 22:44,4.12,4.22,0,70.13,100,Major,107,1/5/2018
86,1/5/2018 23:00,4.03,4.07,0,70.7,100,Major,106,1/5/2018
87,1/5/2018 23:15,4.02,3.2,0,78.31,100,Low,105,1/5/2018
88,1/5/2018 23:29,4.05,3.87,0,72.65,100,Low,102,1/5/2018
89,1/5/2018 23:45,4.1,4.39,0,68.6,100,Low,100,1/5/2018
90,1/5/2018 0:00,4.13,4.5,0,67.72,100,Low,95,1/5/2018
0,1/6/2018 0:14,4.12,4.49,0,67.7,100,Low,108,1/6/2018
1,1/6/2018 0:30,4.21,4.83,0,65.16,100,Low,98,1/6/2018
2,1/6/2018 0:45,4.13,4.69,0,65.92,100,Low,102,1/6/2018
3,1/6/2018 0:59,4.13,4.92,0,64.3,100,Low,104,1/6/2018
4,1/6/2018 1:30,4.19,4.56,0,67.48,100,Low,98,1/6/2018
5,1/6/2018 1:44,4.07,5.01,0,63.8,100,Low,98,1/6/2018
6,1/6/2018 2:00,4.23,5.36,0,61.5,100,Low,98,1/6/2018
7,1/6/2018 2:15,4.2,5.46,0,60.72,100,Low,100,1/6/2018
8,1/6/2018 2:29,4.25,5.4,0,61.22,100,Low,98,1/6/2018
9,1/6/2018 2:45,4.27,5.59,0,60.87,100,Low,104,1/6/2018
10,1/6/2018 3:00,4.17,5.61,0,59.94,100,Low,91,1/6/2018
11,1/6/2018 3:14,4.18,5.53,0,59.84,100,Low,103,1/6/2018
12,1/6/2018 3:30,4.22,5.55,0,60.23,100,Low,97,1/6/2018
13,1/6/2018 3:45,4.19,5.72,0,58.99,100,Low,106,1/6/2018
14,1/6/2018 3:59,4.31,5.76,0,59.64,100,Low,94,1/6/2018
15,1/6/2018 4:15,4.28,5.81,0,58.73,100,Low,107,1/6/2018
16,1/6/2018 4:30,4.13,5.59,0,59.96,100,Low,97,1/6/2018
17,1/6/2018 4:44,4.26,5.84,0,58.54,100,Low,96,1/6/2018
18,1/6/2018 5:15,4.21,5.53,0,61.1,100,Low,93,1/6/2018
19,1/6/2018 5:29,4.13,5.28,0,61.99,100,Low,94,1/6/2018
20,1/6/2018 5:45,4.17,5.25,0,61.87,100,Low,97,1/6/2018
21,1/6/2018 6:00,4.18,5.4,0,60.84,100,Low,100,1/6/2018
22,1/6/2018 6:14,4.16,5.47,0,60.33,100,Low,105,1/6/2018
23,1/6/2018 6:30,4.17,5.29,0,62.27,100,Low,100,1/6/2018
24,1/6/2018 6:45,4.2,5.41,0,61.5,100,Low,102,1/6/2018
25,1/6/2018 6:59,4.19,5.52,0,60.06,100,Low,99,1/6/2018
26,1/6/2018 7:15,4,5.24,0,61.48,100,Low,98,1/6/2018
27,1/6/2018 7:30,4.12,5.29,0,61.27,100,Low,96,1/6/2018
28,1/6/2018 7:44,4.14,5.27,0,61.47,100,Low,108,1/6/2018
29,1/6/2018 8:00,4.12,5.28,0,62.02,100,Low,104,1/6/2018
30,1/6/2018 8:15,4,5.12,0,62.31,100,Low,101,1/6/2018
31,1/6/2018 8:29,4,5.12,0,62.29,100,Low,97,1/6/2018
32,1/6/2018 8:45,4.11,5.1,0.13,62.53,99.95,Low,106,1/6/2018
33,1/6/2018 9:00,4.38,0,20.7,100,20.6,Low,102,1/6/2018
34,1/6/2018 9:14,4.55,0,26.51,100,16.88,Low,102,1/6/2018
35,1/6/2018 9:30,4.5,0,26.39,100,16.55,Low,98,1/6/2018
36,1/6/2018 9:45,3.96,0,20.99,100,18.73,Low,103,1/6/2018
37,1/6/2018 9:59,4.27,0,23.33,100,17.93,Low,99,1/6/2018
38,1/6/2018 10:30,3.81,0,19.72,100,19.02,Low,100,1/6/2018
39,1/6/2018 10:44,4.29,0,26.87,100,15.86,Low,107,1/6/2018
40,1/6/2018 11:00,3.4,0,17.94,100,18.94,Low,95,1/6/2018
41,1/6/2018 11:15,3.93,0,9.92,100,37.47,Low,99,1/6/2018
42,1/6/2018 11:29,3.48,0,7.06,100,44.31,Low,95,1/6/2018
43,1/6/2018 11:45,3.66,0,7.63,100,43.72,Low,100,1/6/2018
44,1/6/2018 12:00,3.85,0,7.43,100,46.44,Low,93,1/6/2018
45,1/6/2018 12:14,3.57,0,14.08,100,24.31,Low,94,1/6/2018
46,1/6/2018 12:30,4.21,0,24.9,100,16.82,Low,97,1/6/2018
47,1/6/2018 12:45,3.54,0,17.38,100,20.07,Low,92,1/6/2018
48,1/6/2018 12:59,4,0,22.53,100,17.6,Low,101,1/6/2018
49,1/6/2018 13:15,3.68,0,19.69,100,18.19,Low,103,1/6/2018
50,1/6/2018 13:30,3.55,0,18.15,100,19.12,Low,102,1/6/2018
51,1/6/2018 14:00,3.32,0,17.75,100,18.71,Low,94,1/6/2018
52,1/6/2018 14:15,3.73,0,20.9,100,17.59,Low,97,1/6/2018
53,1/6/2018 14:29,3.77,0,21.67,100,17.35,Low,98,1/6/2018
54,1/6/2018 14:45,3.4,0,17.48,100,19.42,Low,94,1/6/2018
55,1/6/2018 15:00,3.94,0,23.01,100,17.15,Low,102,1/6/2018
56,1/6/2018 15:14,3.59,0,18.89,100,18.92,Low,106,1/6/2018
58,1/6/2018 15:45,4.22,0,24.3,100,16.96,Low,105,1/6/2018
59,1/6/2018 15:59,3.6,0,18.44,100,18.81,Low,97,1/6/2018
60,1/6/2018 16:15,3.44,0,17.6,100,18.87,Low,101,1/6/2018
61,1/6/2018 16:30,4.02,0,24.73,100,16.08,Low,103,1/6/2018
62,1/6/2018 16:44,3.49,0,18.17,100,18.49,Low,104,1/6/2018
63,1/6/2018 17:00,3.49,0,17.72,100,18.98,Low,102,1/6/2018
64,1/6/2018 17:15,4.11,0,24.9,100,16.25,Low,97,1/6/2018
65,1/6/2018 17:29,3.4,0,18.01,100,18.44,Low,94,1/6/2018
66,1/6/2018 17:45,3.45,0,17.83,100,18.65,Low,101,1/6/2018
67,1/6/2018 18:00,4.1,0,24.63,100,16.16,Low,97,1/6/2018
68,1/6/2018 18:14,3.52,0,7.96,100,39.85,Low,108,1/6/2018
69,1/6/2018 18:30,3.18,0,6.25,100,46.13,Low,100,1/6/2018
70,1/6/2018 18:45,3.8,0,20.89,100,18.14,Low,103,1/6/2018
71,1/6/2018 18:59,3.59,0,18.94,100,18.3,Low,109,1/6/2018
72,1/6/2018 19:15,3.49,0,17.85,100,18.83,Low,94,1/6/2018
73,1/6/2018 19:30,3.99,0,24.18,100,16.42,Low,101,1/6/2018
74,1/6/2018 19:44,3.55,0,18.66,100,18.39,Low,97,1/6/2018
75,1/6/2018 20:00,3.41,0,17.8,100,18.86,Low,96,1/6/2018
76,1/6/2018 20:15,4.02,0,24.16,100,16.6,Low,106,1/6/2018
77,1/6/2018 20:29,3.53,0,18.79,100,18.63,Low,109,1/6/2018
78,1/6/2018 20:45,3.48,0,17.7,100,19.57,Low,97,1/6/2018
79,1/6/2018 21:14,3.54,0,18.97,100,18.65,Low,107,1/6/2018
80,1/6/2018 21:30,3.48,0,17.62,100,19.45,Low,109,1/6/2018
81,1/6/2018 21:45,4.16,0,24.4,100,16.57,Low,107,1/6/2018
82,1/6/2018 21:59,3.61,0,18.18,100,19.22,Low,101,1/6/2018
83,1/6/2018 22:15,3.26,1.15,10,94.45,31.39,Low,100,1/6/2018
84,1/6/2018 22:30,3.88,4.24,0,66.84,100,Low,109,1/6/2018
85,1/6/2018 22:44,3.19,3.34,0,69.54,100,Low,109,1/6/2018
86,1/6/2018 23:00,3.28,3.19,0,71.14,100,Low,98,1/6/2018
87,1/6/2018 23:15,3.77,3.46,0,74.12,100,Low,92,1/6/2018
88,1/6/2018 23:29,3.06,2.55,0,77.1,100,Low,98,1/6/2018
89,1/6/2018 23:45,3.31,2.91,0,75,100,Low,104,1/6/2018
90,1/6/2018 0:00,3.65,3.28,0,73.9,100,Low,101,1/6/2018
1,1/7/2018 0:45,3.57,3.6,0,71.09,100,Low,107,1/7/2018
2,1/7/2018 0:59,3.13,3.03,0,72.72,100,Low,100,1/7/2018
3,1/7/2018 1:15,3.55,3.59,0,70.32,100,Low,106,1/7/2018
4,1/7/2018 1:30,3.45,3.62,0,69.61,100,Low,98,1/7/2018
5,1/7/2018 1:44,3.26,3.19,0,71.89,100,Low,94,1/7/2018
6,1/7/2018 2:00,3.73,4.26,0,65.79,100,Low,94,1/7/2018
7,1/7/2018 2:15,3.31,3.39,0,70.7,100,Low,95,1/7/2018
8,1/7/2018 2:29,3.11,3.03,0,72.38,100,Low,94,1/7/2018
9,1/7/2018 2:45,3.87,4.31,0,66.92,100,Low,101,1/7/2018
10,1/7/2018 3:00,3.37,3.16,0,72.64,100,Low,103,1/7/2018
11,1/7/2018 3:14,3.33,3.28,0,70.7,100,Low,98,1/7/2018
12,1/7/2018 3:30,3.84,4.14,0,67.8,100,Low,109,1/7/2018
13,1/7/2018 3:45,3.28,3.21,0,71.17,100,Low,95,1/7/2018
14,1/7/2018 3:59,3.46,3.58,0,68.88,100,Low,100,1/7/2018
15,1/7/2018 4:15,3.67,3.93,0,68.73,100,Low,98,1/7/2018
16,1/7/2018 4:30,3.28,3.32,0,69.95,100,Low,102,1/7/2018
17,1/7/2018 4:44,3.62,4.17,0,65.97,100,Low,92,1/7/2018
18,1/7/2018 5:00,3.33,3.61,0,68.45,100,Low,97,1/7/2018
19,1/7/2018 5:15,3.22,3.29,0,70.28,100,Low,96,1/7/2018
20,1/7/2018 5:29,4.02,4.35,0,67.22,100,Low,98,1/7/2018
21,1/7/2018 5:45,3.29,3.31,0,69.96,100,Low,94,1/7/2018
22,1/7/2018 6:30,3.18,3.27,0,70.27,100,Low,101,1/7/2018
23,1/7/2018 6:45,3.6,3.69,0,68.94,100,Low,104,1/7/2018
24,1/7/2018 6:59,3.62,4.08,0,66.38,100,Low,100,1/7/2018
25,1/7/2018 7:15,3.14,3.64,0,66.02,100,Low,106,1/7/2018
26,1/7/2018 7:30,3.68,4.53,0,62.87,100,Low,97,1/7/2018
27,1/7/2018 7:44,3.43,4.22,0,63.47,100,Low,101,1/7/2018
28,1/7/2018 8:00,3.34,3.81,0,65.14,100,Low,106,1/7/2018
29,1/7/2018 8:15,3.88,4.86,0,61.78,100,Low,99,1/7/2018
30,1/7/2018 8:29,3.33,4.02,0,63.93,100,Low,100,1/7/2018
31,1/7/2018 8:45,3.29,3.87,0.17,64.85,99.84,Low,93,1/7/2018
32,1/7/2018 9:00,4.21,0,19.29,100,20.97,Low,100,1/7/2018
33,1/7/2018 9:14,3.6,0,17.2,100,20.27,Low,97,1/7/2018
34,1/7/2018 9:30,3.7,0,18.05,100,20.15,Low,95,1/7/2018
35,1/7/2018 9:45,4.17,0,22.94,100,17.61,Low,99,1/7/2018
36,1/7/2018 9:59,3.59,0,17.2,100,20.27,Low,91,1/7/2018
37,1/7/2018 10:15,3.88,0,19.91,100,18.82,Low,109,1/7/2018
38,1/7/2018 10:30,4.03,0,21.33,100,18.23,Low,93,1/7/2018
39,1/7/2018 10:44,3.63,0,17.29,100,20.18,Low,100,1/7/2018
40,1/7/2018 11:00,3.85,0,21.36,100,18.07,Low,99,1/7/2018
41,1/7/2018 11:15,3.66,0,7.25,100,44.92,Low,96,1/7/2018
42,1/7/2018 11:29,3.4,0,5.08,100,55.84,Low,109,1/7/2018
43,1/7/2018 11:45,3.81,0,6.58,100,50.16,Low,98,1/7/2018
44,1/7/2018 12:00,3.68,0,5.69,100,53.89,Low,101,1/7/2018
45,1/7/2018 12:14,3.5,0,13.2,100,25.81,Low,97,1/7/2018
46,1/7/2018 12:30,4.13,0,22.46,100,17.97,Low,100,1/7/2018
47,1/7/2018 12:45,3.8,0,17.96,100,20.4,Low,109,1/7/2018
48,1/7/2018 12:59,3.68,0,16.8,100,21.16,Low,101,1/7/2018
49,1/7/2018 13:15,4.2,0,23.41,100,17.59,Low,101,1/7/2018
50,1/7/2018 13:30,3.59,0,16.87,100,21.12,Low,95,1/7/2018
51,1/7/2018 13:44,3.57,0,16.85,100,20.66,Low,107,1/7/2018
52,1/7/2018 14:00,4.19,0,23.57,100,17.58,Low,100,1/7/2018
53,1/7/2018 14:15,3.66,0,16.73,100,21.01,Low,104,1/7/2018
54,1/7/2018 14:29,3.62,0,16.76,100,20.81,Low,105,1/7/2018
55,1/7/2018 14:45,4.14,0,22.61,100,18.3,Low,109,1/7/2018
56,1/7/2018 15:00,3.67,0,16.64,100,21.16,Low,92,1/7/2018
57,1/7/2018 15:14,3.56,0,16.6,100,21.2,Low,91,1/7/2018
58,1/7/2018 15:30,4.15,0,22.79,100,18.03,Low,106,1/7/2018
59,1/7/2018 15:45,3.53,0,16.75,100,21.01,Low,100,1/7/2018
60,1/7/2018 15:59,3.57,0,16.69,100,21.29,Low,97,1/7/2018
61,1/7/2018 16:30,3.48,0,16.98,100,20.12,Low,106,1/7/2018
62,1/7/2018 16:44,3.48,0,16.99,100,20.35,Low,96,1/7/2018
63,1/7/2018 17:00,4.16,0,23.73,100,17.19,Low,105,1/7/2018
64,1/7/2018 17:15,3.61,0,16.86,100,20.67,Low,96,1/7/2018
65,1/7/2018 17:29,3.65,0,16.88,100,21.08,Low,107,1/7/2018
66,1/7/2018 17:45,4.11,0,24,100,16.99,Low,92,1/7/2018
67,1/7/2018 18:00,3.42,0,17.36,100,19.71,Low,101,1/7/2018
68,1/7/2018 18:14,3.31,0,6.42,100,46.34,Low,105,1/7/2018
69,1/7/2018 18:30,4.02,0,7.77,100,45.37,Low,99,1/7/2018
70,1/7/2018 18:45,3.6,0,14.7,100,23.54,Low,97,1/7/2018
71,1/7/2018 18:59,3.55,0,17.75,100,19.65,Low,95,1/7/2018
72,1/7/2018 19:15,4.04,0,23.41,100,17.14,Low,97,1/7/2018
73,1/7/2018 19:30,3.51,0,17.16,100,20.3,Low,100,1/7/2018
74,1/7/2018 19:44,3.67,0,18.73,100,19.24,Low,99,1/7/2018
75,1/7/2018 20:00,4.09,0,22.86,100,17.54,Low,102,1/7/2018
76,1/7/2018 20:15,3.59,0,17.15,100,20.56,Low,92,1/7/2018
77,1/7/2018 20:45,3.93,0,21.49,100,18.29,Low,91,1/7/2018
78,1/7/2018 21:00,3.67,0,16.92,100,20.81,Low,100,1/7/2018
79,1/7/2018 21:14,3.83,0,19.7,100,19.18,Low,103,1/7/2018
80,1/7/2018 21:30,4.02,0,21.29,100,18.48,Low,100,1/7/2018
81,1/7/2018 21:45,3.71,0,16.88,100,21.27,Low,103,1/7/2018
82,1/7/2018 21:59,3.97,0,20.04,100,19.22,Low,101,1/7/2018
83,1/7/2018 22:15,3.86,1.48,13.36,93.25,27.49,Low,96,1/7/2018
84,1/7/2018 22:30,3.28,4.37,0,60.48,100,Low,92,1/7/2018
85,1/7/2018 22:44,3.65,5.09,0,57.82,100,Low,108,1/7/2018
86,1/7/2018 23:00,3.65,4.81,0,60.25,100,Low,103,1/7/2018
87,1/7/2018 23:15,3.29,3.63,0,66.5,100,Low,97,1/7/2018
88,1/7/2018 23:29,3.59,4.54,0,62.55,100,Low,94,1/7/2018
89,1/7/2018 23:45,3.37,4.11,0,64.05,100,Low,99,1/7/2018
90,1/7/2018 0:00,3.33,3.84,0,64.84,100,Low,109,1/7/2018
0,1/8/2018 0:14,3.76,5.16,0,59.18,100,Low,107,1/8/2018
1,1/8/2018 0:30,3.33,4.33,0,61.61,100,Low,94,1/8/2018
2,1/8/2018 0:45,3.27,4.24,0,61.47,100,Low,97,1/8/2018
3,1/8/2018 0:59,3.93,5.76,0,55.97,100,Low,99,1/8/2018
4,1/8/2018 1:15,3.29,4.33,0,61.29,100,Low,108,1/8/2018
5,1/8/2018 1:30,3.33,4.24,0,61.47,100,Low,108,1/8/2018
6,1/8/2018 1:44,4.01,5.85,0,56.56,100,Low,103,1/8/2018
7,1/8/2018 2:00,3.37,4.34,0,60.8,100,Low,94,1/8/2018
8,1/8/2018 2:15,3.37,4.69,0,59,100,Low,98,1/8/2018
9,1/8/2018 2:45,3.32,4.67,0,58.53,100,Low,109,1/8/2018
10,1/8/2018 3:00,3.57,5.13,0,57.17,100,Low,106,1/8/2018
11,1/8/2018 3:14,3.81,5.77,0,54.88,100,Low,103,1/8/2018
12,1/8/2018 3:30,3.45,4.63,0,58.88,100,Low,103,1/8/2018
13,1/8/2018 3:45,3.66,5.35,0,56.19,100,Low,98,1/8/2018
14,1/8/2018 3:59,3.58,5.28,0,56.26,100,Low,100,1/8/2018
15,1/8/2018 4:15,3.46,4.54,0,60.63,100,Low,92,1/8/2018
16,1/8/2018 4:30,3.68,5.7,0,54.93,100,Low,94,1/8/2018
17,1/8/2018 4:44,3.48,4.92,0,58.21,100,Low,107,1/8/2018
18,1/8/2018 5:00,3.37,4.56,0,59.72,100,Low,93,1/8/2018
19,1/8/2018 5:15,3.78,5.93,0,54.38,100,Low,101,1/8/2018
20,1/8/2018 5:29,3.48,4.62,0,60.37,100,Low,100,1/8/2018
21,1/8/2018 6:00,3.97,6.23,0,53.27,100,Low,109,1/8/2018
22,1/8/2018 6:14,3.4,4.45,0,60.32,100,Low,97,1/8/2018
23,1/8/2018 6:30,3.31,4.33,0,61.29,100,Low,91,1/8/2018
24,1/8/2018 6:45,3.89,5.86,0,55.53,100,Low,93,1/8/2018
25,1/8/2018 6:59,3.41,4.33,0,61.61,100,Low,92,1/8/2018
26,1/8/2018 7:15,3.4,4.45,0,60.07,100,Low,100,1/8/2018
27,1/8/2018 7:30,5.77,6.34,0,67.68,100,Low,94,1/8/2018
28,1/8/2018 7:44,6.41,5.93,0,73.35,100,Low,94,1/8/2018
29,1/8/2018 8:00,6.8,5.11,0,79.63,100,Low,106,1/8/2018
30,1/8/2018 8:15,49.94,32.38,0,83.93,100,Low,232,1/8/2018
31,1/8/2018 8:29,130.61,77.8,0,85.88,100,Low,496,1/8/2018
32,1/8/2018 9:00,114.88,42.33,0,93.85,100,Low,430,1/8/2018
33,1/8/2018 9:14,108.03,30.57,0,96.22,100,Average,430,1/8/2018
34,1/8/2018 9:30,95.19,27.6,0,96.05,100,Average,364,1/8/2018
35,1/8/2018 9:45,136.21,51.37,0,93.56,100,Average,496,1/8/2018
36,1/8/2018 9:59,109.02,47.25,0,91.76,100,Average,430,1/8/2018
37,1/8/2018 10:15,135.1,55.81,0,92.43,100,Major,496,1/8/2018
38,1/8/2018 10:30,107.19,45.08,0,92.17,100,Major,430,1/8/2018
39,1/8/2018 11:00,95.02,37.45,0,93.06,100,Major,364,1/8/2018
40,1/8/2018 11:15,138.31,74.65,0,88.02,100,Major,496,1/8/2018
41,1/8/2018 11:29,125.42,70.71,0,87.12,100,Major,496,1/8/2018
42,1/8/2018 11:45,116.26,65.94,0,86.97,100,Major,430,1/8/2018
43,1/8/2018 12:00,119.98,65.64,0,87.73,100,Major,496,1/8/2018
44,1/8/2018 12:14,9.63,0.72,20.63,99.72,42.38,Average,104,1/8/2018
